date,r_cvar_historical,turnover_cvar_historical,r_mv_historical,turnover_mv_historical,r_cvar_mbb,turnover_cvar_mbb,r_mv_mbb,turnover_mv_mbb,r_ew,turnover_ew
2025-09-19,0.009875067875879268,0.05200946001925922,0.008698483341489762,0.08807398052728245,0.008614264576156326,0.06056398179385537,0.008614269741153542,0.06056681371101984,0.01403228891091688,0.0
2025-09-26,-0.004090680064113051,0.15200945962652052,-0.004090706284979018,0.011907430254204055,-0.004010038317374431,0.22659738571226534,-0.003999281531088346,0.15510100325351733,-0.0047535237488995465,0.0
2025-10-03,0.021552182198777397,7.25793424094127e-10,0.021552164297248377,2.503552639635718e-05,0.020564779498716816,0.10418242894495923,0.02058749411875484,0.03748281177832573,0.019219577748604347,0.0
2025-10-10,-0.032128757964516426,1.6092838430070112e-09,-0.03212875534178447,1.0836997098484893e-05,-0.03276976888959135,0.222414955027303,-0.03272555759849257,0.20504257325446665,-0.030830660650264186,0.0
2025-10-17,0.026671230638312192,0.06056398342987901,0.026672039486612297,0.06057370463011308,0.028113028685865012,5.235198460774628e-09,0.027161057112883448,0.09340721130245161,0.026267800364023854,0.0
2025-10-24,0.013977334664696032,0.04876144054228505,0.013977380040540386,0.04884512990510717,0.014524271184671006,0.08711460748078628,0.01387176705902424,0.06466218244644885,0.01752098153782873,0.0
2025-10-31,0.0025960893246683115,0.2093254237507213,0.0017767495448435878,0.0780064472953241,0.002403402510885913,0.14192180373936994,0.002428983741856153,0.05032969430897873,0.0022391590884427433,0.0
2025-11-07,-0.013465137520823556,0.43341098947364226,-0.013465149981768301,0.30209080812794886,-0.01358900505406323,0.23029722108612505,-0.013589206124839272,0.23254453210210252,-0.016442464594758913,0.0
2025-11-14,0.005704167385343019,0.21618507440898355,0.005777539772604903,0.21826890325409812,0.005803612708654812,0.2381977753990535,0.005803595160455444,0.2382045236389283,7.215178195245646e-05,0.0
2025-11-21,-0.026668302209432983,0.013089563323049811,-0.02666830292662545,0.00582503890092297,-0.026587424433403825,0.013089600065288965,-0.026657688976856133,0.006882650963094569,-0.024177986772195847,0.0
2025-11-28,0.0303813461318097,6.744880184106824e-09,0.030381217539306823,4.116365847798073e-05,0.03342459568939317,0.23029720107421003,0.03342449080368898,0.23131407576814766,0.03772779956641399,0.0
2025-12-05,0.005828745402707182,0.04876138124919442,0.005828762116567824,0.04875385126942053,0.005792413120868453,0.40298714283801645,0.005768917707443661,0.33883436252159277,0.0071304581957525315,0.0
2025-12-12,-0.0025548049363687732,5.128545851274351e-09,-0.0025548085586571162,1.76928740618869e-05,-0.002781714180608221,0.17787890851554744,-0.002832434186308521,0.10767019366879449,-0.002936812196842009,0.0
